gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Gm16287,71.52469993574341,-2.0128582359355143,0.8161519303085929,-2.466278839988087,0.013652500821837572,0.05928518907893467
Fam3a,1247.640269776275,-0.3774805754920908,0.15307099047809675,-2.4660490816259877,0.013661261334924764,0.059308363118688416
Gm37244,22.90902358057213,-2.2992257413431294,0.9323926741483146,-2.465941448374566,0.013665367017279578,0.05931132234360231
Cfhr2,21.103599327315692,-4.561486808805051,1.8506694966453434,-2.464776567114512,0.013709871319073834,0.05948957690105135
Eva1a,242.39353462168955,3.7217603610596095,1.510315143789074,2.46422766557347,0.013730886444847368,0.05956584397637018
Ncl,11085.852043881683,-0.5302698539086264,0.21522142982921497,-2.4638338957668497,0.013745979750744817,0.05961638989544359
Zfp456,111.71259367687746,-2.373795877699108,0.9635425638450087,-2.4636128872465113,0.013754457486779248,0.05963822592890867
Akap10,911.0534413876322,0.8516392726721,0.34570116278607366,2.463512895960695,0.013758294601193058,0.05963993470517171
Mageb4,11.549402033220323,7.794586174871198,3.1642404705831106,2.463335592643754,0.01376510084958381,0.059654510111706464
4930402H24Rik,2080.7967519708277,1.501423287377805,0.6095717227793905,2.463078963919039,0.013774957476406382,0.05968229449882725
Akip1,1022.5513913078679,-1.5106041732245723,0.6133532681920449,-2.46286153765401,0.01378331328728885,0.05970356408162477
Acsbg1,24481.62584463041,-1.3041336306008275,0.5296090241143065,-2.4624460143627647,0.013799294527414992,0.05975784495097062
Nup43,342.849605038914,-1.6322867450402156,0.6633723693004646,-2.460588985280597,0.013870916964743858,0.059973353537742836
Zfp958,279.68914743272876,-2.1803250445072666,0.8861209980244071,-2.4605274554697014,0.013873295671731645,0.059973353537742836
Rwdd3,263.0379799667448,-2.367781519968058,0.9621847663335122,-2.4608387108337757,0.013861266415144336,0.059973353537742836
Gm37729,42.38433472719577,-1.3604533849169669,0.5528259765033681,-2.460907125822584,0.013858623578508705,0.059973353537742836
Rian,78.34115229037383,-1.8974367792331581,0.7710777036437106,-2.460759493196162,0.013864327108599446,0.059973353537742836
Ap3b2,35.58821877959929,4.236996254769207,1.7219480732270291,2.460583057437286,0.013871146116069908,0.059973353537742836
Stim2,910.0236844224338,1.5522538043529674,0.6307530446626602,2.460953327911631,0.013856839066717327,0.059973353537742836
Ap2s1,3087.4798748897683,-0.5672988419268136,0.23058635169733752,-2.4602446664815503,0.013884232762924052,0.06000565866251757
Spred1,2276.0130454215982,0.6642426410585817,0.27008575753534425,2.4593767813604788,0.013917846464337589,0.060081807798465676
Pcyt1b,31.840357007543474,4.740953643613382,1.927802666022129,2.4592525610497113,0.013922663462824227,0.060081807798465676
5430403G16Rik,326.2230481310167,-1.7276037557360788,0.7024253716256985,-2.4594837053475156,0.013913701358718774,0.060081807798465676
Nudt13,607.6622798835242,-1.3147392162533706,0.534592606494889,-2.4593292168284786,0.013919690741498826,0.060081807798465676
Zfp874a,337.22053673602215,-1.8657067982298179,0.7585307607869014,-2.459632350696404,0.013907940658314133,0.060081807798465676
Creb1,1435.2758068080386,1.3373219682753033,0.5437375279470517,2.4594991140753666,0.013913104100813867,0.060081807798465676
1810006J02Rik,12.020673045954752,7.852221423692268,3.193127335658983,2.459100624019356,0.01392855725755329,0.060092271186883706
Smc5,1276.0584011225044,1.2582476005071301,0.511701242205967,2.4589496696993898,0.013934415113105968,0.06010257434990576
Zfp182,388.5740564318162,-1.7466407484049193,0.7107123574917815,-2.457591640265122,0.01398721197266597,0.06027589212758635
Cep112os2,572.5931744550738,-0.8476641522507664,0.34492130187794234,-2.4575581375682334,0.013988516704358453,0.06027589212758635
Gm38047,86.19089355976678,-1.4367525010780329,0.584619006665259,-2.4575877361111664,0.013987364010818334,0.06027589212758635
Pcsk5,2176.582579335472,1.452530624913825,0.5910025358933677,2.457740088573663,0.013981432082336128,0.06027589212758635
Gm17251,388.8661197441996,-1.3858834975016328,0.5639556390521628,-2.4574335311743307,0.013993370328555932,0.06028181070162792
Mrps10,1700.6605166112624,-1.0875823008858332,0.44258520958602426,-2.4573399140543177,0.0139970178474078,0.06028253186295324
Gm7582,43.6989030212226,-2.641603515340956,1.0751018628082611,-2.4570727730308772,0.014007430835183547,0.06031238302934362
Crebzf,1898.233904075532,-1.15696968562343,0.4708927481834977,-2.456970701049279,0.014011411341425736,0.060314529636226785
Kbtbd11,212.83210478101748,-1.9686856540034727,0.8013224053639315,-2.4567959672977913,0.014018227759945642,0.06032887981559712
Rnf7,2715.324259650678,-0.8297165832027699,0.33777322168372,-2.456430912630753,0.014032478103189056,0.06034807259993696
Cd300lf,732.0531074213696,2.1556077859982254,0.8775425470050019,2.456413986256485,0.014033139154401688,0.06034807259993696
Omg,12.224070215729933,7.8764343102567445,3.206313095608519,2.4565393570093295,0.014028243513478809,0.06034807259993696
Zmat2,1826.2096619543606,-0.9317546086446216,0.37933242653962995,-2.4563009736455483,0.014037553510719617,0.06035207294928896
Vcpip1,1587.0627023069944,0.923888868608002,0.3761805185341945,2.455972127977226,0.014050405438724494,0.06037874546027359
Tspan33,184.85071199244678,2.034314637475263,0.8283161943398152,2.455963859425268,0.014050728723609447,0.06037874546027359
Psma3,7002.675758806244,-0.721866781570758,0.2939550007914742,-2.4557050556280076,0.014060850786186912,0.06040725627934764
Dennd3,545.7189951241115,1.9087390108606388,0.7773160096681971,2.4555508790760627,0.014066883836157314,0.060418190381829155
Gm12018,24.067346031737966,-2.1283411576640323,0.867001032740098,-2.454831167775607,0.014095076940892995,0.0605242743604731
Stmn1,3327.864604298616,1.4988370510646032,0.6106116098173656,2.454648793056697,0.014102228983063386,0.06053997780535911
Gm17494,572.092901281334,-0.8427873283439852,0.34340039696858954,-2.4542409845294206,0.014118233269593144,0.060593666178367804
Limk1,491.8585708461437,1.0858126162449562,0.44260021761488916,2.4532582069124347,0.01415686786680325,0.06074443031676143
1300002E11Rik,548.4507447314033,-1.1919337429879462,0.4859168825710711,-2.4529580793349197,0.014168684953720478,0.06078007943743093
Lilra6,29.555519271027766,3.2544191489592396,1.3268088536214684,2.4528168771835075,0.014174247593202495,0.060788887548762965
Chst12,1057.7230488980179,1.4271886241775478,0.5820426481801582,2.4520344490903936,0.014205106177875891,0.06090615079533817
Ptges,2365.300736284154,1.2878939950436117,0.5253226968401138,2.4516245020260237,0.014221297943754282,0.060960485766323104
Psmb1,6345.74713070517,-0.5708338674614643,0.23289575298021709,-2.451027380949934,0.01424491169415398,0.06104660078330907
Gm37390,37.3587696276457,-2.8208542456349046,1.1509927619216629,-2.450801029300385,0.014253872034390217,0.061056820219511025
Rerg,2721.2386617696166,-1.1228712877342082,0.4582005286963972,-2.4506110696310883,0.01426139560143988,0.061056820219511025
Ccr1,242.26694793428268,2.763076161169705,1.1274268402337417,2.4507808955451647,0.014254669288552273,0.061056820219511025
Gpr26,13.621764867562918,-2.630655264169839,1.0734322005038293,-2.4506953144643013,0.014258058557538941,0.061056820219511025
Gcnt2,757.076715380351,2.826397333265795,1.1535488626139239,2.450175649136546,0.014278654141507164,0.061110669362580264
Net1,1535.464139631533,1.2861235246397063,0.5249235748962162,2.4501157618877922,0.014281029302605061,0.061110669362580264
Sec16a,1898.2455964042695,1.1149729307998861,0.45512762434209436,2.4498028051178506,0.014293447010229363,0.06114870069429316
Gm38198,38.39456445778149,-1.8385931578669437,0.7505853202274396,-2.449545852175499,0.014303649680398671,0.061172292259775586
Ugt3a1,9.849967848080835,-5.730983865485515,2.339667877227281,-2.4494860664913056,0.014306024474330385,0.061172292259775586
Gdpd1,1181.3414097022742,1.2795760729629673,0.5224449513750407,2.4492074611788426,0.014317095761421518,0.061189423335638676
Slc7a11,237.8523441412914,-1.3488236593389102,0.5507152763054017,-2.4492214350540618,0.014316540284117978,0.061189423335638676
4933439C10Rik,909.1842919477596,-1.0907273955930075,0.4454489815258159,-2.44860228854243,0.014341170303751363,0.06127719585633476
Itm2a,4406.5321556717245,1.8551814019139177,0.7576827361745775,2.4484936944458315,0.01434549409258794,0.06128055454298601
Gm10226,52.044303305007496,-2.19154902197251,0.8956156904853498,-2.446974796505487,0.014406091249149771,0.06152423881108785
Brd1,2444.7841637489505,0.8761361594657796,0.35808895381760913,2.446699765868889,0.014417087834699487,0.061552366836467844
Capn1,469.73755225234544,1.114657186246221,0.45559482146352115,2.446597576911813,0.01442117555490938,0.061552366836467844
C2cd2,1156.4133859356598,1.3995408049729503,0.572048191922008,2.4465435338073074,0.014423337777925354,0.061552366836467844
Sec63,2627.5676519629806,0.9099549665224047,0.371967380565305,2.4463300118937368,0.0144318834219483,0.061573666166253316
Gnai3,3984.101755728439,0.7078178654847653,0.2893747103565654,2.446025309580776,0.014444086050329263,0.06159571313030552
Gm38284,26.246780132620724,-2.2626439137394496,0.925029547027286,-2.4460233956966864,0.014444162725741892,0.06159571313030552
Gin1,349.51606895668607,-1.347092880956788,0.5507570207228794,-2.445893252869845,0.014449377444221489,0.06160278515599425
Lppr5,11.770762190140067,7.821717164386095,3.198715282265704,2.4452683262406025,0.014474440885933804,0.06167927798921164
Psmd1,3961.9928783978553,0.786855094655115,0.32177921803146636,2.445326020334133,0.014472125389010219,0.06167927798921164
Dusp12,735.472673033309,-1.2069785859100093,0.4938572535085385,-2.44398270418264,0.014526122909129769,0.061884284562701876
C230062I16Rik,38.32863240023261,-2.5272951639168313,1.034706615364658,-2.4425234422862423,0.014584982355377387,0.062119760108150256
Kif1b,2277.9370658627727,0.772725256233024,0.31644692740288705,2.44187947272821,0.014611023719677882,0.06220356459355458
Wnt2,11.433378490078496,7.779970037862327,3.186084505564051,2.441859286618323,0.014611840684168894,0.06220356459355458
Clstn1,5433.779150920684,1.1742608216398365,0.4812805790687902,2.4398674550962873,0.014692651622083963,0.06251705136730959
Bcas3os1,45.298883990948774,-2.4780252753061154,1.0156397759539926,-2.4398663128159797,0.014692698078531194,0.06251705136730959
Kcna6,11.281778998967516,7.760620323253227,3.181199862410072,2.4395261721700794,0.01470653733174091,0.06256056966120237
Mxra8,6462.745358776024,0.9836420454040327,0.40328108932033546,2.4390978685903697,0.014723979999268395,0.06261939149210094
Parvg,374.9178200536099,3.9839645799124264,1.6334387178723744,2.439004620327425,0.014727779951868534,0.06262017779240715
Tiprl,1610.7392598338993,0.7183254159847717,0.29454835952909186,2.438735076077802,0.014738768989121931,0.06265152305020125
RP24-80F7.3,36.653169924086605,-3.037755054739859,1.2462750233867634,-2.43746765179064,0.014790537488675799,0.0628253286853463
Atl1,194.81729574153886,3.960482363647012,1.6247807885133714,2.4375487398953934,0.014787220617827678,0.0628253286853463
Mfn2,1972.3253311045019,1.28629721515708,0.527695027930654,2.437576909150101,0.014786068521115437,0.0628253286853463
Cdc42bpb,382.3579477489461,1.5798019826152507,0.6482038436235138,2.4371993442433557,0.014801517157335917,0.0628411471076894
Tmem37,1479.7903111926462,-1.024741559684563,0.420445956838703,-2.4372729551010712,0.014798504142566619,0.0628411471076894
Chtf8,1133.6928287712337,1.3691393949938184,0.5618052783448454,2.4370354778927834,0.014808226420781289,0.06285422642998616
Ebf3,45.3448188159608,3.4462962566221775,1.4143834994573299,2.436606661449636,0.014825796355352628,0.0628979780718634
Mgat4b,6294.498605582372,-0.9340449092775942,0.3833301947321664,-2.4366588442901382,0.014823657281884256,0.0628979780718634
Tmem238,427.63606531381305,-1.3043944561579695,0.5353954121980138,-2.4363198235168007,0.01483755924300027,0.06293246846406725
E430025E21Rik,1815.9526334447412,1.857952940659463,0.7627156201758158,2.4359707491386904,0.01485188546782655,0.06297781152354749
Fbxo9,1877.393384875373,-0.8530782943825403,0.35023265334161957,-2.435747455993035,0.014861055945139841,0.0630012753503946
Slfn5,829.3496924678765,3.0733914327823633,1.2620415055051148,2.4352538481309933,0.01488134574692601,0.0630718549127116
Mmp12,28252.32790674474,2.0259257081550963,0.8320199373009908,2.4349485118434115,0.014893908841821507,0.06310965972554602
Fxyd5,4665.2527734505575,1.0838411685628861,0.44525828486064295,2.434185292929714,0.01492535244820285,0.06319651799261054
Lctl,31.591040286263524,6.0307365451560475,2.477426573547959,2.434274585389363,0.01492167069888797,0.06319651799261054
Ntrk2,874.3247695306685,1.4016143633912164,0.575794821295632,2.4342253725682284,0.014923699766431762,0.06319651799261054
Galnt9,23.20446155246511,7.240777319485748,2.976489729559904,2.432656577839545,0.014988509420638504,0.0634484262424976
Pik3cd,1373.7518212540426,1.5567333482712267,0.6399759040368982,2.4324874396856546,0.01499551159850127,0.06346255849236232
5530400K19Rik,43.633342994753946,-1.2843349568871514,0.5280587989854137,-2.4321817179352174,0.015008175534779532,0.06350063913372034
Actg2,2591.9170289260906,1.969319497807258,0.8097764862517124,2.431929713003683,0.01501862143748253,0.06352931881320449
Atp2a3,1667.089641795142,2.028275958300642,0.8342617544760835,2.431222511901435,0.015047969972310138,0.063632744812788
Rspo3,225.06563805889095,-2.2341773987115516,0.918974534810306,-2.43116355685822,0.01505041886029283,0.063632744812788
Atp6v0e,6155.641909250463,-0.9613937417567429,0.3955026196424476,-2.4308151046531288,0.015064900117186223,0.06367842846020004
Strap,4064.593428396062,0.7720062927297277,0.31769886967103383,2.4299938288389678,0.015099079918042291,0.06380733406692572
RP24-399A15.2,65.69702297982917,-2.0176310233246686,0.8304224854009626,-2.42964401710591,0.015113659087746196,0.06384997749649908
Mafb,4439.312363023809,1.1787422926014008,0.48516401528092645,2.4295748560801007,0.015116542992330142,0.06384997749649908
Phkg1,223.79956377528075,-1.0556546129101885,0.43470819723572324,-2.4284212251414092,0.01516471907866717,0.06403785077539559
F7,250.23097567156674,4.643166361514568,1.9121918122107682,2.4281906929338857,0.01517436238783587,0.06406295522351765
Bud31,2778.179336536469,-0.9346556588329499,0.3849988897022947,-2.4276840371038064,0.015195575101698484,0.06413687912076539
Atxn7l3,866.396300314661,-1.1710893178541206,0.4824384661431143,-2.4274376942130473,0.015205898440260088,0.06416481675570895
Wfikkn2,20.893213089440327,-4.427371333086137,1.824131561665575,-2.427111852087905,0.015219562790132996,0.06420683552135503
Gm1979,127.92740305934535,-2.2862640929390667,0.9424273440543794,-2.4259314071930684,0.015269155904335087,0.06440036975283477
Gapvd1,3071.800195676389,1.2430890544954314,0.5124376798780576,2.4258346005922977,0.01527322927022115,0.06440186889454011
Cxcl14,3502.269201208224,1.4167774616170608,0.5841286167576888,2.425454636140136,0.015289226418452793,0.0644536334924408
Fxyd2,84.96879450598306,-1.8418194748613044,0.7594508576665482,-2.4251990188284065,0.015299996639341309,0.06448334350040637
Dap3,2254.6129055681786,-0.7220341462112344,0.29777741055984425,-2.424744525965738,0.01531916281135257,0.06454841601027711
Kif11,256.46176247749577,3.131983286346525,1.2924189095896181,2.423349939487518,0.015378105156672622,0.06476526562700782
Nsun2,2841.602744441567,1.1204951298305184,0.46236555247901623,2.4233966475722046,0.015376127808071021,0.06476526562700782
Tmem178b,32.38896902808753,-2.429640952356547,1.002816596305336,-2.422816855353253,0.01540068869823944,0.06482885288721836
Mrps31,878.270869145947,-0.8438029775092442,0.3482667777919063,-2.4228638254247348,0.015398697689106487,0.06482885288721836
Ppie,1391.9074108709058,-0.6331879402428252,0.26139884279518616,-2.422305827646479,0.015422365242864285,0.06490432719555275
Tpt1-ps6,10.436919870185507,-2.25427988300415,0.9308574225168594,-2.421724131402434,0.01544707205077268,0.06499251446769112
Chsy1,1633.4905911265193,1.1755582496816939,0.48551518925266723,2.4212594697421936,0.01546683298459373,0.06505985453111525
A430110L20Rik,28.02816438705675,-3.023507016298048,1.248797978729361,-2.421133816515651,0.015472180531858887,0.0650665479904976
Dusp9,43.117079591912784,4.876377904375033,2.0148001633626245,2.4202786921738904,0.01550861613109984,0.06517230679837735
Smad1,2971.1515990699845,0.9064827496791915,0.374533953753255,2.420295251192065,0.015507909859213161,0.06517230679837735
Rbsn,1249.8637696200612,1.4543310332620136,0.600884047996496,2.4203189252754047,0.015506900166170377,0.06517230679837735
Gm37274,126.45698607424349,-3.7420695439227494,1.5462263544922965,-2.420130489336704,0.015514938508941903,0.06518306205478817
Selt,1741.5720009393956,-0.8735586610894901,0.3609730321428258,-2.4200108686896313,0.015520043215994398,0.06518869752363117
Nup155,502.423599575292,1.5081168535784588,0.6232138324102997,2.4199027286441446,0.015524659270331474,0.06519227827410468
Zdhhc5,2036.7682825241138,1.4331158405903095,0.5923769269694827,2.4192634374230764,0.015551972677255103,0.06529114656214563
Mfsd7b,908.104972941467,0.9933995632966373,0.4108638337195838,2.417831606893481,0.015613300400651483,0.06553273310881633
Sphk1,656.9979916511886,0.9630827706884341,0.39839880666819955,2.4173836732661775,0.01563252980156307,0.06558989593719103
Csnk1g3,1554.068668288841,1.0567355427604337,0.4371484466714282,2.417337979367688,0.015634492571565742,0.06558989593719103
Smarca2,6489.277425883924,0.6401619662268208,0.264871137309426,2.416880799960378,0.015654142538955387,0.06562121018782585
Pdgfra,4692.740080346773,1.152916258010128,0.4770397022686252,2.4168140566231338,0.015657013042249392,0.06562121018782585
Gm37806,9.269932494329224,-2.4351533218945174,1.0074874643599383,-2.4170557034588835,0.015646622470256888,0.06562121018782585
Ppp2r5d,1976.6197878797946,1.0223849510215601,0.4230304367526039,2.4168117993350675,0.015657110131987312,0.06562121018782585
Aarsd1,1173.0596959817801,-0.5861763012924096,0.24255884272057385,-2.416635463451979,0.015664696270494053,0.06563712356011078
Srsf1,4188.804481301294,-0.7464877088306234,0.30891760995324075,-2.416462139997831,0.015672155962474156,0.06564571365624994
Itm2c,11927.199182447186,0.5713950606566296,0.23646900192909923,2.4163634810280614,0.015676403555040387,0.06564571365624994
Zfp622,1419.360480048108,0.6050429448703964,0.250398131272018,2.416323723331277,0.015678115540694263,0.06564571365624994
Zfp932,594.3877117236171,-1.35949392066402,0.5627036162033491,-2.4160035256868295,0.015691909403676988,0.06568759175700646
Rassf5,747.671646084301,1.6052202947438374,0.6644424832790444,2.415890517448591,0.01569678025808699,0.06569210621661822
Tgfb3,2199.4977466441737,1.4242066052531155,0.5896237942171565,2.4154496803237637,0.01571579383215946,0.06573991324816861
Tgfbrap1,849.0413918299101,1.297265294911687,0.5370575991208667,2.415504960799806,0.015713408441055496,0.06573991324816861
Tnfaip8l1,349.59709604850974,3.2383776769858175,1.3409924057125797,2.4149112725698108,0.015739043166913574,0.06582127130306059
Arhgap27,774.5932456822393,2.0472895449734305,0.8479578241437684,2.4143766195455485,0.015762160299094354,0.06587023901107658
Arf3,4860.398540060278,0.5294660875003193,0.21928888312489253,2.414468439783015,0.01575818808638,0.06587023901107658
Hoxb3os,121.64852539934594,-2.642605340297462,1.0945128258009134,-2.4144124015757664,0.015760612236763963,0.06587023901107658
Cd47,9226.154740028544,-0.4376495104926055,0.18130439906965118,-2.4138935003142143,0.01578307491268444,0.06594173266703325
Me3,757.1177603605705,1.9968448438848116,0.8273349437225814,2.413586974702214,0.01579635730157034,0.0659813120756695
Tanc1,2387.885037403535,1.398125255959718,0.5792981101276302,2.413481472694058,0.01580093119553209,0.06598450582666511
Fibin,185.89912274132652,3.7215952045836644,1.542185867511025,2.4131949870543465,0.015813357261614397,0.06602048071479504
Gm11542,12.505963481670209,-2.859157751532693,1.1848964831799031,-2.4130021416382132,0.015821726603297892,0.06603950559574122
Ebf1,1125.8274417810226,1.2604008705107053,0.5225203962289205,2.412156309317566,0.015858481103361282,0.06617697173510578
Srek1,2082.4392526303777,-0.7570830829149493,0.3139435213133712,-2.4115263782087935,0.015885902671319372,0.0662754349885824
Tcf12,2332.254401412724,0.5984505879947616,0.2481732800629997,2.4114223249289477,0.01589043623107789,0.06627838584029164
Tmc2,7.793721502294225,-3.4402964486396947,1.4267770005942002,-2.4112362669197345,0.01589854554015203,0.0662962459909758
AW146154,245.34557077295145,-1.5278580349098367,0.6337328395992019,-2.410886637776441,0.01591379391622709,0.06634385997999655
Kdelc2,2591.681353374283,1.259565892725311,0.5224822849906346,2.410734160580944,0.015920447930407897,0.06635563018540078
Gm37783,33.17664401110363,4.960970470841249,2.058088531843739,2.4104747653381864,0.015931773405879427,0.0663868604610641
Stoml2,3049.8021882784246,-0.8926871471350147,0.3703546388226844,-2.410357677637754,0.015936887901057132,0.06639220111161896
Itih5,10189.599791491297,0.9367580690686271,0.38867802808080587,2.4101132592807017,0.015947568965417554,0.06641348275719156
Mitf,564.781319722969,1.4473570663404995,0.6005686719122216,2.4099776329192935,0.015953498542470503,0.06641348275719156
Kat7,2231.804899206623,1.126291128568239,0.46732945424196237,2.410058082889626,0.015949981040340278,0.06641348275719156
Ttc7,731.4888268692047,2.409554128981785,0.9999657388308687,2.4096366859518272,0.01596841328779012,0.0664595999450025
Pcgf2,240.99877433762518,-1.4526135993902978,0.6029805018976199,-2.4090556739709257,0.015993857939838835,0.06654950930432099
Hsf4,7.0653472134243955,6.380103488115919,2.6495459326491346,2.4079988233066056,0.016040232721388017,0.06672644361188358
RP24-159A20.4,35.889849367448456,-2.2140353903894234,0.9199444913521087,-2.4067054166880184,0.01609714844684294,0.06689894563248883
Macrod2os1,50.004128626950404,-1.9446709053008733,0.8080055549991466,-2.406754375968278,0.01609499078924382,0.06689894563248883
Rab9,1426.8859364833609,-0.9989904215126906,0.4150727386418685,-2.406783988708629,0.016093685865787362,0.06689894563248883
G530012D18Rik,93.28251006564774,-3.953584236666861,1.6427347544619555,-2.4067088286336142,0.016096998072617455,0.06689894563248883
Gm37788,37.202234533571676,-2.624098481115961,1.0904801204354497,-2.4063698475017663,0.016111943977255107,0.06694437360854233
Pole4,1711.6594980630105,-0.5718802672208648,0.23767857190519562,-2.406107806171834,0.01612350591245796,0.06697634758167788
Bicc1,2328.856651578038,0.89783229969653,0.37319313833190326,2.4058113814998205,0.016136593719153696,0.06701209603063933
Mug2,94.51378259709615,4.187859215768133,1.7407796540795502,2.4057376853835613,0.016139849015115303,0.06701209603063933
Cstf2,1140.6002589907032,2.0726129531107063,0.8616734332708952,2.405334635005641,0.016157662720601075,0.06706998170291201
Gpr37,392.4624198522069,-1.4655897408939769,0.6093444096261104,-2.4051910836324124,0.01616401146406088,0.0670802603211458
Lrrc32,2024.2357387362815,1.4056663564648637,0.5845643616641536,2.4046391614828773,0.016188441352961505,0.06716555236311357
Prpf19,3223.0368420934733,0.5595627326650873,0.23280159729391384,2.4036034940028137,0.0162343709896333,0.06730978838464784
Hspb8,1376.7751811996186,-1.1168652132045938,0.4646600499684499,-2.4036178993232324,0.016233731359976442,0.06730978838464784
Blvrb,3637.9907151026473,-1.1148117859966862,0.4638106606900978,-2.403592414926324,0.016234862941407382,0.06730978838464784
Nwd1,36.94733034331065,1.9535770045353156,0.8128628322081697,2.403329229887848,0.016246553178440586,0.06734213786957353
Plekhg1,1126.4626615349387,2.6788257675712694,1.1148352064457114,2.4028894603282507,0.016266103510767207,0.06740704426160515
Ighg2b,510.31722252831514,-9.9932362032776,4.159647373015737,-2.402423885280574,0.016286823573602897,0.06745820610641555
Cst3,30649.154782070982,-0.6357093644292034,0.2646149975043407,-2.4023935545028032,0.01628817422606886,0.06745820610641555
Gm26720,17.270703340755492,-5.936118344589242,2.4709635893772366,-2.4023495813976514,0.016290132556467857,0.06745820610641555
RP23-396K2.1,34.29166591895605,-7.865057138245207,3.274297563483106,-2.402059368690541,0.016303062290478083,0.06749561304867623
3110021A11Rik,114.49051504045353,-3.871427134497131,1.6117768217124049,-2.4019622830808545,0.016307389720376087,0.06749739659172152
Cnep1r1,1166.193474829852,-0.9086161238150792,0.3782947332381997,-2.4018735762915147,0.016311344560622366,0.06749763747709046
Gm26951,35.10753574176798,-2.395297004798659,0.99734719532245,-2.401668161330961,0.016320505870183334,0.06751941788471835
Dbf4,422.93678818516264,1.0833504643829066,0.4512544417394337,2.4007530213042463,0.016361375193887782,0.06767233550824359
Gm26631,154.65886802777212,-1.5226035250028733,0.6342991639162275,-2.400450152893414,0.016374920811872567,0.06771219343596481
Rbm8a,3168.7026643883896,-0.7642898266258902,0.3185286607826556,-2.39943816907388,0.016420252700300925,0.06788344087699585
Dnase1l2,91.05003128465246,-3.5193269098807662,1.46687680256443,-2.399197331178864,0.01643105727792271,0.06791190030259536
Bmp2,1494.065200498051,1.1908457502723344,0.4963898160319475,2.3990132589579396,0.016439319418727446,0.06791573510627082
Clca3a1,254.40165397801732,2.0414089710845498,0.8509409347495466,2.3990019609121145,0.01643982665400032,0.06791573510627082
Clint1,3901.9488241517665,0.9847062825136431,0.41052272513151283,2.3986644885449104,0.016454984099781,0.06796214462956758
Tmem11,1335.3390460768717,-0.7926191855056077,0.3304782341272056,-2.3984005712174,0.016466846401079826,0.06799492571144332
Nav1,1278.245795121893,1.2903076529424056,0.5380114300190239,2.39829040973494,0.016471800054730604,0.06799917076931447
4930481A15Rik,528.4639492336212,-2.4386515756216585,1.0168777212816957,-2.398175832338943,0.016476953668342106,0.06800423908578078
1110012L19Rik,715.0665410365303,-1.3672523257785947,0.5703323094965316,-2.3972906724950493,0.016516815316826597,0.06813628838248875
Spop,6417.59896814591,0.8444171089258798,0.3522338640509669,2.3973194945381398,0.016515516032889293,0.06813628838248875
Crcp,1045.6389500894854,-1.2430236399273686,0.5186473435353659,-2.396664429927054,0.016545068208691508,0.06823658845498913
Dazap1,1052.4480575200625,0.8918329374380362,0.3723236129994417,2.3953166178567713,0.016606018679409588,0.06840652926628606
Eif3h,5137.61184828065,-0.8497102119357487,0.35470946941407927,-2.3955103689205925,0.016597244792516452,0.06840652926628606
Ttll7,367.1104600647989,2.9043649252688972,1.2125106021487102,2.3953315708102045,0.016605341399934116,0.06840652926628606
Gm26737,117.49705760639965,-1.455687244474409,0.6077150273027011,-2.3953451520449818,0.01660472627214237,0.06840652926628606
Adgrl2,2926.437167067046,1.108419378033331,0.4627415953484625,2.395331193857012,0.016605358473364112,0.06840652926628606
Gm10193,44.992149377333924,-2.5776258806860475,1.0762224179357747,-2.395068006137623,0.01661728286045687,0.06843665566068328
Lamtor3,2106.902298105281,-0.9641682274575393,0.4025808286532803,-2.3949680631412327,0.01662181300090745,0.0684390408371093
Ero1lb,1227.1671029924967,-0.8010375552346073,0.33450642767084676,-2.3946850911421818,0.016634645224111812,0.06845947140298551
Gm17029,124.11570857889869,-2.176648547073139,0.9089500904535822,-2.394684339584534,0.016634679317351693,0.06845947140298551
Wipf3,101.4683483916109,-3.754612446330561,1.5680753229652502,-2.3944082221959473,0.016647209104895862,0.0684947639228043
Pik3r6,584.8653078487171,3.097394076127514,1.2937752195792562,2.3940743563899813,0.016662370495846304,0.0685245920534306
Galnt1,5167.624719245755,1.1354536441175838,0.47427351416341246,2.394090351261655,0.016661643866201416,0.0685245920534306
Trim30b,8.179370684506436,6.5368472280963905,2.730552941776593,2.393964653856259,0.01666735491270872,0.06852882074482326
Def8,1037.1259895145508,1.2460904080851316,0.5205322329111334,2.3938775147818125,0.016671315074849445,0.0685288371444096
Hmgb1,17147.132024774193,-0.6301020769308232,0.2632658038560294,-2.3934064648798956,0.016692736931521127,0.06860061426519785
Slc22a1,109.16466094742174,-3.6092763859699213,1.508249312070222,-2.39302372431772,0.01671016055241057,0.06865593004953888
4930486L24Rik,405.43898983176314,-3.093038621140071,1.2926083103440291,-2.3928661114029626,0.016717340255880724,0.06866914107478442
Copb2,3435.282822704621,0.9049525399814342,0.37822099549597343,2.3926554864960385,0.01672693903000371,0.0686759985488799
Klrc1,56.15710130548223,-4.8483522574392595,2.0263242891452706,-2.3926832854006586,0.01672567187799425,0.0686759985488799
Crybg3,307.17043537443317,1.8142057439093169,0.7584390455130532,2.392025772726509,0.0167556657374593,0.06877764026167536
Anp32a,506.2989858723392,-0.9208700125264009,0.38501186733345827,-2.3917964370922538,0.016766138479369228,0.06880086540393746
Sub1,6367.4321930622,-0.8626641257309794,0.3606865613133625,-2.391727938489789,0.016769267621257588,0.06880086540393746
