gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Adcyap1r1,138.8233501296468,-6.333341186592433,1.0336777854336838,-6.126997480104744,8.955288990010746e-10,1.005823006172321e-07
Sh3glb1,5712.087273166312,1.8134937859999345,0.29598855592569573,6.126905076881383,8.960489206148572e-10,1.005823006172321e-07
Ctsf,4210.171537747657,-1.3402628230788536,0.2190943496577136,-6.1172861151952,9.518238346773567e-10,1.0564610015695541e-07
Kcnj2,192.43976391611457,7.357860756459204,1.203960384005818,6.111381117024901,9.877256802135965e-10,1.0890493278063688e-07
Tvp23b,1549.5213028909627,-1.7376139346231028,0.2860489131753331,-6.074534300216117,1.243480557810985e-09,1.3620202504602033e-07
Mroh1,2491.296328979129,2.6863051883300644,0.4424483349519175,6.071455074233684,1.267564243893987e-09,1.3793253004307836e-07
Rhov,214.5571258029901,11.93974903571722,1.968906129830055,6.064153518963239,1.326504064489093e-09,1.4340887123168124e-07
Ccdc120,101.35995138228299,-7.476472616401399,1.2335566824254314,-6.060907231033019,1.353558881792356e-09,1.4538968918039313e-07
Bag1,7822.258698353819,-0.9935567083241359,0.16537350313230528,-6.007955866601264,1.8787696331289984e-09,2.0051048475618395e-07
Cd200r4,392.8714809335731,6.9538636319218465,1.1588438652115365,6.00069072346729,1.9647991497831044e-09,2.0835631238687199e-07
Ssu2,390.2338501269744,-6.406863878229558,1.0704069898715343,-5.985446600081042,2.157969149657167e-09,2.273925846369758e-07
Hvcn1,3443.8669293006697,3.8787347333126223,0.6482269506373076,5.983606095826817,2.1825075972932597e-09,2.285318804234936e-07
Scx,668.1029999659929,-12.19072455329374,2.039532365097011,-5.977215543090379,2.269837909493601e-09,2.3619082096974352e-07
Rerg,2721.2386617696166,-2.7251422434655677,0.45872674712216577,-5.940665680738738,2.838669988020184e-09,2.9354668714626113e-07
Bcl2a1d,791.6465166055665,3.6139648913624294,0.6088732318972088,5.935496425260072,2.929577078710313e-09,3.000612906433823e-07
Wnt6,1207.4950379398495,-3.8778238712223834,0.6533777276647779,-5.935041411775733,2.9377133986948956e-09,3.000612906433823e-07
Nhlrc3,859.5364948981104,2.5147677935392454,0.42539056617898763,5.911667990495892,3.3866062982408997e-09,3.4380248938666305e-07
Ankrd63,348.2388646262091,-4.915763972191716,0.8321040510031809,-5.907631342817396,3.470616016869814e-09,3.501956731203972e-07
Cd44,2074.2018432984214,3.0316032440419294,0.5132661765998718,5.90649332111608,3.4946645745158105e-09,3.504980150669502e-07
Mcoln3,235.5626273404955,12.121060965784473,2.0530650680188454,5.903885441624596,3.5503874472069364e-09,3.539544946619658e-07
Clec7a,5778.2702123364215,4.452838660963384,0.7550777168837574,5.897192515944541,3.697383918310953e-09,3.664151479521373e-07
Arhgap9,1201.6034833432216,4.703588040029984,0.7977938526352278,5.895743649181246,3.7299767123403644e-09,3.674578833358268e-07
Cep135,237.92010627586134,-3.0856150047286133,0.5237899938815693,-5.890939194661823,3.840068437254203e-09,3.717052291386351e-07
Homer2,373.9463218800834,-4.2380058973590655,0.7193806316879097,-5.891187099957464,3.834311223757896e-09,3.717052291386351e-07
Ctsz,24619.783273522455,2.4960984542668294,0.423650275849799,5.8918844069200995,3.8181623737438285e-09,3.717052291386351e-07
B430306N03Rik,1102.8807074401348,4.908324542453654,0.8341105573894956,5.884501159912387,3.992563391897442e-09,3.84232300067633e-07
F13a1,559.0176388284893,-10.939273135966628,1.859385533220843,-5.883273232215338,4.0223107486044265e-09,3.848704118018109e-07
Ctsb,124147.06038054905,2.4604113590896715,0.41903338977124244,5.871635576422329,4.315164886963677e-09,4.105324583031901e-07
AF251705,2371.4471102549146,3.951254314030671,0.6758668753668805,5.846202052565179,5.029231209416966e-09,4.656824619966314e-07
Fosl2,4624.752399138481,-2.4563268554128177,0.42015692834708623,-5.846212902108038,5.0289033691506545e-09,4.656824619966314e-07
Slc22a4,118.59832003266477,11.008232835612597,1.881970920087982,5.849310803961819,4.936139847698761e-09,4.656824619966314e-07
Bcl2a1b,3070.9405955251236,3.9154290868657045,0.6694936471204714,5.848343899462194,4.964912620036271e-09,4.656824619966314e-07
C3,11915.915194602669,4.544133301022172,0.777303632436924,5.846020925922941,5.0347073793857685e-09,4.656824619966314e-07
Gltp,6799.677072339353,2.532376110301381,0.4332656007408328,5.844858456270976,5.06999176432546e-09,4.66355209305274e-07
P2rx4,4548.0493311664095,1.9524626072807045,0.33414947465175066,5.843081481171126,5.124393653732302e-09,4.687693952801598e-07
Tmem178,3102.9183479019416,-2.786109363020102,0.47697628849689605,-5.8411904956533975,5.1829097050486854e-09,4.715314955156042e-07
Fdxr,7466.699941105625,-1.8126638070256778,0.3105599970029199,-5.836758837322615,5.32260489610184e-09,4.816089614956496e-07
Fst,1091.4269832705677,-12.133961505725683,2.0795892838695824,-5.834787474547614,5.385917266868645e-09,4.847034409518706e-07
Sh3kbp1,2200.331884803089,2.2053516859426723,0.3785421931507873,5.825907193030393,5.680317780818958e-09,5.08449520069112e-07
H2-M2,3719.7759981637496,9.61464450480308,1.6523909815900177,5.818625623066135,5.933345891995845e-09,5.282581591221328e-07
Rftn1,1713.5438284101012,2.8953447696500407,0.4988733628387109,5.803767018497087,6.484135944873373e-09,5.742254220542382e-07
Cd84,3315.968164274469,4.770977950392803,0.8236621047302145,5.7923970557750835,6.938885821925601e-09,6.112460849166102e-07
Map7d1,3480.1926237524494,1.5331500163112253,0.26498953260132113,5.7857002926144325,7.221086166630267e-09,6.327571767801437e-07
Slc15a3,1050.3034878692158,5.409699320244828,0.9359498791152469,5.779902792827555,7.47437990283357e-09,6.515233036768383e-07
Chd7,1728.769611132314,3.6036086199357973,0.6242437401863015,5.772758920834871,7.798397928644301e-09,6.727807525226266e-07
4930430E12Rik,368.390496841141,4.944018262240438,0.8564415606317756,5.7727444457428705,7.799068126426028e-09,6.727807525226266e-07
Tnfrsf11a,704.5523370996993,4.459462593005193,0.7735675856702031,5.76480022639729,8.175462239753096e-09,7.016147980909758e-07
Psap,132293.43193300854,2.4250722240308575,0.42139459272508845,5.754872667796519,8.670712518547331e-09,7.403009883143309e-07
Nfam1,1243.8149311497925,2.6693039866172503,0.46504858686833817,5.739838937244138,9.476663670639535e-09,8.049845584310083e-07
8030462N17Rik,99.58730487885099,-8.875481494141598,1.551902163344987,-5.71909860284703,1.0709063938160737e-08,9.050518046012087e-07
Xdh,2594.6170766869595,2.5615757930234686,0.4482022312934758,5.715223205451177,1.0956012020594535e-08,9.212456774286789e-07
Slc29a1,7540.495248404534,1.8636527787527397,0.32688777569148986,5.7012005872976355,1.1896654675639028e-08,9.95313586405599e-07
Mfsd9,121.5351306241834,-10.265350707605759,1.80170035951055,-5.6975904197490665,1.215125404575371e-08,1.0115311430387676e-06
Gsg1l,678.1819871212974,-3.043507849652349,0.5346223984778871,-5.692817693978891,1.2495979142152606e-08,1.0350525210830783e-06
Cxcr1,130.1073355015313,11.28830812872614,1.9857632414906716,5.68461934074892,1.3110434596373583e-08,1.0805724039357614e-06
Cd300lf,732.0531074213696,4.978985311961322,0.8766487109482133,5.679567253998333,1.3503594737319075e-08,1.1074943289735235e-06
S100a1,9996.195923696303,2.7124716223943963,0.4777530579618922,5.677559938529489,1.3662965880102156e-08,1.1150721516559843e-06
Enpp6,576.2911525868769,-8.38450918073451,1.4824488730841001,-5.655850486965734,1.5507642165480387e-08,1.2594474849418683e-06
Cd9,14137.009614850218,2.859431203563526,0.5061373762918904,5.649515996057336,1.6090021357521983e-08,1.30040177466691e-06
Mir142hg,76.91121325369808,7.700569842766774,1.364151731390394,5.644951119123728,1.6522818633515125e-08,1.3289295044898228e-06
Efhd2,6581.215508698264,1.6979042610837016,0.3009754951899069,5.641337212560686,1.6873452501866578e-08,1.350606301459503e-06
Fkbp3,3226.414803480959,-1.2614423648088657,0.22413451853665858,-5.628059314757218,1.8224842447056557e-08,1.451796181344711e-06
Pirb,3922.7187460515142,3.507153092918717,0.6236085961654275,5.623965279638894,1.8662317539246023e-08,1.4795663081471764e-06
Capg,8576.941891428589,2.5979068721792498,0.4642250321549428,5.59622315091392,2.190716966643187e-08,1.7285898946749964e-06
Ptpre,1335.067198269006,2.029938828161153,0.36462581596248295,5.567183505103263,2.5888971723126994e-08,2.0331391048034968e-06
Gpr137b-ps,680.6062408337008,3.470792233081824,0.6235952685702918,5.565777048051152,2.6098676230948063e-08,2.039985260887579e-06
Aldh6a1,4058.0073942435465,-1.2854580559464923,0.2312050705902439,-5.559817752546879,2.7005650069032058e-08,2.101014336445396e-06
Usp3,3426.748711867047,-1.3954500138376424,0.2513772974082909,-5.551217346294924,2.836871128170336e-08,2.196793833158508e-06
Cwc22,480.83512445440414,-1.901683369808367,0.3433355945889458,-5.538847121531728,3.04469275921264e-08,2.3391315803114095e-06
Rhoh,550.0152265883505,4.356688746036451,0.7867006880442228,5.537924158764113,3.060777423853922e-08,2.3391315803114095e-06
Slc1a5,2097.4717800588182,2.9700511982627615,0.5363226583160201,5.537806677025947,3.062830707597377e-08,2.3391315803114095e-06
Esr1,1421.3742980590857,-2.8094719724491153,0.5085073759991816,-5.524938486740135,3.296010701013117e-08,2.5057206466286477e-06
Alox5ap,1462.4863485083163,2.9739065708351737,0.538923459228556,5.518235511759283,3.4242033950362097e-08,2.591343741998084e-06
